mean_intensity,std_intensity,min_intensity,max_intensity,label
0.4585918,0.2436226,0.0,0.94509804,0
0.45712414,0.23185758,0.0,0.9843137,0
0.52887523,0.19436388,0.0,1.0,0
0.46780947,0.22506662,0.0,0.9529412,0
0.4792337,0.22682026,0.0,0.972549,0
0.46847296,0.23628707,0.0,1.0,0
0.5330619,0.2559282,0.0,1.0,0
0.5375497,0.214722,0.0,0.96862745,0
0.44203377,0.24293195,0.0,0.9607843,0
0.39609614,0.21722762,0.0,0.90588236,0
0.46767104,0.22636804,0.0,0.972549,0
0.5104982,0.23395033,0.0,0.89411765,0
0.5004792,0.3051585,0.0,1.0,0
0.4658186,0.21753702,0.0,0.9098039,0
0.37335256,0.22078824,0.0,1.0,0
0.4391933,0.1980348,0.0,0.99215686,0
0.50078726,0.19234961,0.0,0.92941177,0
0.44729447,0.2392959,0.0,0.9647059,0
0.4612927,0.21460259,0.0,1.0,0
0.49454203,0.23205943,0.0,1.0,0
0.50329155,0.24941733,0.0,0.9529412,0
0.451336,0.20710643,0.0,0.9607843,0
0.4778119,0.23999156,0.0,0.9529412,0
0.46378788,0.22369821,0.0,0.98039216,0
0.409831,0.24575801,0.0,0.99215686,0
0.4425655,0.23818026,0.0,0.9843137,0
0.46778288,0.25071582,0.0,0.9764706,0
0.43812934,0.24567051,0.0,0.972549,0
0.42477095,0.24184467,0.0,0.99215686,0
0.48422438,0.25122106,0.0,0.98039216,0
0.45558098,0.22698008,0.0,0.92941177,0
0.50365424,0.24652095,0.0,0.98039216,0
0.45209172,0.2554165,0.0,1.0,0
0.5112884,0.23440243,0.0,0.972549,0
0.5192482,0.24235117,0.0,0.9843137,0
0.49599463,0.2512019,0.0,1.0,0
0.4422002,0.2283042,0.0,0.9529412,0
0.43232554,0.23649481,0.0,0.9647059,0
0.4678122,0.25097436,0.0,0.96862745,0
0.41975018,0.22984584,0.0,0.8784314,0
0.3825965,0.26770544,0.0,0.9882353,0
0.41215864,0.25288185,0.0,0.99607843,0
0.42746782,0.23029588,0.0,1.0,0
0.44323212,0.22684072,0.0,0.94509804,0
0.40921777,0.26292434,0.0,1.0,0
0.5122017,0.21868487,0.0,0.9882353,0
0.47684613,0.22448361,0.0,0.96862745,0
0.46580115,0.2507179,0.0,0.95686275,0
0.43009362,0.24881354,0.0,0.9529412,0
0.47821325,0.19339061,0.0,0.9607843,0
0.4536769,0.20509897,0.0,0.9019608,0
0.47798628,0.22700973,0.0,0.9490196,0
0.39185634,0.21440193,0.0,0.9607843,0
0.3805995,0.21647528,0.0,0.99215686,0
0.47843745,0.2377071,0.0,0.99607843,0
0.47427234,0.23534174,0.0,0.9098039,0
0.43417057,0.23083352,0.0,0.9411765,0
0.48548672,0.2558745,0.0,0.99607843,0
0.4999354,0.2344442,0.0,0.9647059,0
0.4578053,0.24731097,0.0,0.9843137,0
0.4581133,0.19555554,0.0,0.93333334,0
0.3913701,0.23146297,0.0,0.9254902,0
0.37666997,0.2522969,0.0,0.99607843,0
0.38422245,0.21632646,0.0,0.85490197,0
0.46251622,0.2448163,0.0,0.9137255,0
0.4456556,0.2034293,0.0,0.96862745,0
0.5093121,0.23371239,0.0,0.9490196,0
0.376635,0.2292195,0.0,0.9882353,0
0.46710277,0.23341408,0.0,0.9607843,0
